Description,Logging data: Measured path, desired path, tau_cmd and tau_sat

pd(1,1),pd(2,1),pd(3,1),eta_measured(1,1),eta_measured(2,1),eta_measured(3,1),tau_cmd(1,1),tau_cmd(2,1),tau_cmd(3,1),tau_sat(1,1),tau_sat(2,1),tau_sat(3,1),eta_0_out(1,1),eta_0_out(2,1),eta_0_out(3,1),s_out,control switch
7.053017,-0.681085,2.752411,7.326301,-0.801637,-3.541291,-6940.287603,7615.286106,-499.360301,-1.773674,3.676406,0.540350,7.356649,-0.805605,-3.530774,0.328174,1.000000
7.052011,-0.680673,2.752411,7.326301,-0.801637,-3.541291,-6937.639062,7661.325538,-500.081436,-1.771018,3.680885,0.538313,7.356649,-0.805605,-3.530774,0.329260,1.000000
7.051017,-0.680265,2.752411,7.326301,-0.801637,-3.541291,-6934.306751,7707.766041,-500.790922,-1.768290,3.685456,0.536234,7.356649,-0.805605,-3.530774,0.330335,1.000000
7.050032,-0.679861,2.752411,7.326301,-0.801637,-3.541291,-6930.293756,7754.585776,-501.488273,-1.765492,3.690118,0.534114,7.356649,-0.805605,-3.530774,0.331399,1.000000
7.049058,-0.679462,2.752411,7.326301,-0.801637,-3.541291,-6925.603502,7801.762897,-502.173009,-1.762625,3.694867,0.531954,7.356649,-0.805605,-3.530774,0.332453,1.000000
7.048093,-0.679066,2.752411,7.326301,-0.801637,-3.541291,-6920.239745,7849.275556,-502.844664,-1.759687,3.699701,0.529755,7.356649,-0.805605,-3.530774,0.333495,1.000000
7.047138,-0.678675,2.752411,7.326301,-0.801637,-3.541291,-6914.206567,7897.101906,-503.502781,-1.756681,3.704619,0.527519,7.356649,-0.805605,-3.530774,0.334527,1.000000
7.046193,-0.678287,2.752411,7.326301,-0.801637,-3.541291,-6907.508359,7945.220105,-504.146915,-1.753605,3.709617,0.525246,7.356649,-0.805605,-3.530774,0.335548,1.000000
7.045258,-0.677904,2.752411,7.326301,-0.801637,-3.541291,-6900.149821,7993.608323,-504.776632,-1.750461,3.714693,0.522938,7.356649,-0.805605,-3.530774,0.336559,1.000000
7.044332,-0.677524,2.752411,7.326301,-0.801637,-3.541291,-6892.135946,8042.244745,-505.391510,-1.747250,3.719846,0.520595,7.356649,-0.805605,-3.530774,0.337560,1.000000
7.043416,-0.677148,2.752411,7.326301,-0.801637,-3.541291,-6883.472015,8091.107579,-505.991135,-1.743970,3.725072,0.518219,7.356649,-0.805605,-3.530774,0.338550,1.000000
7.042509,-0.676776,2.752411,7.326301,-0.801637,-3.541291,-6874.163585,8140.175057,-506.575108,-1.740623,3.730369,0.515811,7.356649,-0.805605,-3.530774,0.339531,1.000000
7.041611,-0.676408,2.752411,7.326301,-0.801637,-3.541291,-6864.216481,8189.425443,-507.143038,-1.737210,3.735736,0.513372,7.356649,-0.805605,-3.530774,0.340501,1.000000
7.040721,-0.676043,2.752411,7.326301,-0.801637,-3.541291,-6853.636786,8238.837042,-507.694549,-1.733730,3.741169,0.510902,7.356649,-0.805605,-3.530774,0.341462,1.000000
7.039841,-0.675682,2.752411,7.326301,-0.801637,-3.541291,-6842.430831,8288.388198,-508.229274,-1.730185,3.746666,0.508404,7.356649,-0.805605,-3.530774,0.342414,1.000000
7.038969,-0.675325,2.752411,7.326301,-0.801637,-3.541291,-6830.605189,8338.057309,-508.746856,-1.726574,3.752226,0.505877,7.356649,-0.805605,-3.530774,0.343356,1.000000
7.038106,-0.674971,2.752411,7.326301,-0.801637,-3.541291,-6818.166661,8387.822825,-509.246953,-1.722898,3.757845,0.503323,7.356649,-0.805605,-3.530774,0.344289,1.000000
