Description,Logging data for testing full thrust allocation

eta_testing(1,1),eta_testing(2,1),eta_testing(3,1),tau full(1,1),tau full(2,1),tau full(3,1)
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,-0.127434,0.000000,0.000000
0.000000,0.000000,0.000000,-0.127434,0.000000,0.000000
0.000000,0.000000,0.000000,-0.254867,0.000000,0.000000
0.000000,0.000000,0.000000,-0.467236,0.000000,0.000000
0.000000,0.000000,0.000000,-0.467236,0.000000,0.000000
0.000000,0.000000,0.000000,-0.658418,0.000000,0.000000
0.000000,0.000000,0.000000,-0.658418,0.000000,0.000000
0.000000,0.000000,0.000000,-0.807038,0.000000,0.000000
0.000000,0.000000,0.000000,-0.807038,0.000000,0.000000
0.000000,0.000000,0.000000,-0.976971,0.000000,0.000000
0.000000,0.000000,0.000000,-0.976971,0.000000,0.000000
0.000000,0.000000,0.000000,-1.083155,0.000000,0.000000
0.000000,0.000000,0.000000,-1.083155,0.000000,0.000000
0.000000,0.000000,0.000000,-1.168090,0.000000,0.000000
0.000000,0.000000,0.000000,-1.168090,0.000000,0.000000
0.000000,0.000000,0.000000,-1.253088,0.000000,0.000000
0.000000,0.000000,0.000000,-1.253088,0.000000,0.000000
0.000000,0.000000,0.000000,-1.274274,0.000000,0.000000
0.000000,0.000000,0.000000,-1.274274,0.000000,0.000000
0.000000,0.000000,0.000000,-1.274274,0.000000,0.000000
0.000000,0.000000,0.000000,-1.274274,0.000000,0.000000
0.000000,0.000000,0.000000,-1.274274,0.000000,0.000000
0.000000,0.000000,0.000000,-1.295524,0.000000,0.000000
0.000000,0.000000,0.000000,-1.295524,0.000000,0.000000
0.000000,0.000000,0.000000,-1.359272,0.000000,0.000000
0.000000,0.000000,0.000000,-1.359272,0.000000,0.000000
0.000000,0.000000,0.000000,-1.359272,0.000000,0.000000
0.000000,0.000000,0.000000,-1.444207,0.000000,0.000000
0.000000,0.000000,0.000000,-1.444207,0.000000,0.000000
0.000000,0.000000,0.000000,-1.444207,0.000000,0.000000
0.000000,0.000000,0.000000,-1.444207,0.000000,0.000000
0.000000,0.000000,0.000000,-1.444207,0.000000,0.000000
0.000000,0.000000,0.000000,-1.465456,0.000000,0.000000
0.000000,0.000000,0.000000,-1.465456,0.000000,0.000000
0.000000,0.000000,0.000000,-1.465456,0.000000,0.000000
0.000000,0.000000,0.000000,-1.465456,0.000000,0.000000
0.000000,0.000000,0.000000,-1.465456,0.000000,0.000000
0.000000,0.000000,0.000000,-1.465456,0.000000,0.000000
0.000000,0.000000,0.000000,-1.465456,0.000000,0.000000
0.000000,0.000000,0.000000,-1.465456,0.000000,0.000000
0.000000,0.000000,0.000000,-1.465456,0.000000,0.000000
0.000000,0.000000,0.000000,-1.465456,0.000000,0.000000
0.000000,0.000000,0.000000,-1.465456,0.000000,0.000000
0.000000,0.000000,0.000000,-1.465456,0.000000,0.000000
0.000000,0.000000,0.000000,-1.465456,0.000000,0.000000
0.000000,0.000000,0.000000,-1.465456,0.000000,0.000000
0.000000,0.000000,0.000000,-1.465456,0.000000,0.000000
0.000000,0.000000,0.000000,-1.465456,0.000000,0.000000
0.000000,0.000000,0.000000,-1.465456,0.000000,0.000000
0.000000,0.000000,0.000000,-1.465456,0.000000,0.000000
0.000000,0.000000,0.000000,-1.465456,0.000000,0.000000
0.000000,0.000000,0.000000,-1.465456,0.000000,0.000000
0.000000,0.000000,0.000000,-1.465456,0.000000,0.000000
0.000000,0.000000,0.000000,-1.465456,0.000000,0.000000
0.000000,0.000000,0.000000,-1.465456,0.000000,0.000000
0.000000,0.000000,0.000000,-1.465456,0.000000,0.000000
0.000000,0.000000,0.000000,-1.465456,0.000000,0.000000
0.000000,0.000000,0.000000,-1.465456,0.000000,0.000000
0.000000,0.000000,0.000000,-1.465456,0.000000,0.000000
0.000000,0.000000,0.000000,-1.465456,0.000000,0.000000
0.000000,0.000000,0.000000,-1.465456,0.000000,0.000000
0.000000,0.000000,0.000000,-1.465456,0.000000,0.000000
0.000000,0.000000,0.000000,-1.465456,0.000000,0.000000
0.000000,0.000000,0.000000,-1.465456,0.000000,0.000000
0.000000,0.000000,0.000000,-1.486706,0.000000,0.000000
0.000000,0.000000,0.000000,-1.507892,0.000000,0.000000
0.000000,0.000000,0.000000,-1.507892,0.000000,0.000000
0.000000,0.000000,0.000000,-1.550391,0.000000,0.000000
0.000000,0.000000,0.000000,-1.550391,0.000000,0.000000
0.000000,0.000000,0.000000,-1.571640,0.000000,0.000000
0.000000,0.000000,0.000000,-1.571640,0.000000,0.000000
0.000000,0.000000,0.000000,-1.571640,0.000000,0.000000
0.000000,0.000000,0.000000,-1.571640,0.000000,0.000000
0.000000,0.000000,0.000000,-1.571640,0.000000,0.000000
0.000000,0.000000,0.000000,-1.571640,0.000000,0.000000
0.000000,0.000000,0.000000,-1.571640,0.000000,0.000000
0.000000,0.000000,0.000000,-1.571640,0.000000,0.000000
0.000000,0.000000,0.000000,-1.571640,0.000000,0.000000
0.000000,0.000000,0.000000,-1.571640,0.000000,0.000000
0.000000,0.000000,0.000000,-1.571640,0.000000,0.000000
0.000000,0.000000,0.000000,-1.571640,0.000000,0.000000
0.000000,0.000000,0.000000,-1.571640,0.000000,0.000000
0.000000,0.000000,0.000000,-1.571640,0.000000,0.000000
0.000000,0.000000,0.000000,-1.571640,0.000000,0.000000
0.000000,0.000000,0.000000,-1.571640,0.000000,0.000000
0.000000,0.000000,0.000000,-1.571640,0.000000,0.000000
0.000000,0.000000,0.000000,-1.571640,0.000000,0.000000
0.000000,0.000000,0.000000,-1.571640,0.000000,0.000000
0.000000,0.000000,0.000000,-1.571640,0.000000,0.000000
0.000000,0.000000,0.000000,-1.571640,0.000000,0.000000
0.000000,0.000000,0.000000,-1.571640,0.000000,0.000000
0.000000,0.000000,0.000000,-1.571640,0.000000,0.000000
0.000000,0.000000,0.000000,-1.571640,0.000000,0.000000
0.000000,0.000000,0.000000,-1.571640,0.000000,0.000000
0.000000,0.000000,0.000000,-1.571640,0.000000,0.000000
0.000000,0.000000,0.000000,-1.571640,0.000000,0.000000
0.000000,0.000000,0.000000,-1.592890,0.000000,0.000000
0.000000,0.000000,0.000000,-1.592890,0.000000,0.000000
0.000000,0.000000,0.000000,-1.592890,0.000000,0.000000
0.000000,0.000000,0.000000,-1.656575,0.000000,0.000000
0.000000,0.000000,0.000000,-1.699074,0.000000,0.000000
0.000000,0.000000,0.000000,-1.699074,0.000000,0.000000
0.000000,0.000000,0.000000,-1.741510,0.000000,0.000000
0.000000,0.000000,0.000000,-1.741510,0.000000,0.000000
0.000000,0.000000,0.000000,-1.741510,0.000000,0.000000
0.000000,0.000000,0.000000,-1.826508,0.000000,0.000000
0.000000,0.000000,0.000000,-1.826508,0.000000,0.000000
0.000000,0.000000,0.000000,-1.847694,0.000000,0.000000
0.000000,0.000000,0.000000,-1.847694,0.000000,0.000000
